File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine
ROC_se0_ag3_f_02_1,394,ROC_se0_ag3_f_02,447.1646,452.7003,5.53570000000002,"He said, really? I said, yeah. I said, I knew some RD-NAME-3. I said, you must, uh, be the RD-NAME-3",1.0
ROC_se0_ag3_f_02_1,1125,ROC_se0_ag3_f_02,1226.6994,1230.1589,3.4594999999999345,"and it used to be a church next door, but they tore the church down.",1.0
ROC_se0_ag3_f_02_1,1321,ROC_se0_ag3_f_02,1432.5658,1434.6178,2.0519999999999072,They used to be on Clifford Avenue,1.0
ROC_se0_ag3_f_02_1,1657,ROC_se0_ag3_f_02,1791.3604,1795.1485,3.788099999999986,"That woulda been such a thrill to be there, and I missed it. I went to a-",1.0
ROC_se0_ag3_f_02_1,1740,ROC_se0_ag3_f_02,1871.1429,1874.5303,3.387399999999843,It might be Water Street. I don't know what the name of it is.,1.0
ROC_se0_ag3_f_02_1,1920,ROC_se0_ag3_f_02,2059.1045,2065.0245,5.920000000000073,And we would sit out there all the time hoping this would be the night they'd call us in again.  ,1.0
ROC_se0_ag3_f_02_1,1943,ROC_se0_ag3_f_02,2087.5387,2090.7169,3.1781999999998334,I had to d- of course I had to be home at a certain time.,1.0
ROC_se0_ag3_f_02_1,1987,ROC_se0_ag3_f_02,2136.4296,2138.8868,2.4572000000002845,I think it might be a few of them still around,1.0
ROC_se0_ag3_f_02_1,2009,ROC_se0_ag3_f_02,2162.9868,2164.1671,1.1802999999999884,He used to be on,1.0
ROC_se0_ag3_f_02_1,2386,ROC_se0_ag3_f_02,2556.9326,2559.3209,2.388300000000072,take that old lady home. She too old to be out.,1.0
ROC_se0_ag3_f_02_1,2399,ROC_se0_ag3_f_02,2569.9736,2571.7581,1.7845000000002074,she used to be my paper boy.,1.0
ROC_se0_ag3_f_02_1,2401,ROC_se0_ag3_f_02,2572.1555,2574.2766,2.121100000000297,"Ops, she used to be my paper girl.",1.0
ROC_se0_ag3_f_02_1,2403,ROC_se0_ag3_f_02,2574.8083,2579.1658,4.357500000000073,"She too old to be out. Somebody take her home. You know, he would tease.",1.0
ROC_se0_ag3_f_02_1,2758,ROC_se0_ag3_f_02,2954.266,2955.0015,0.7354999999997744,You ever be-,1.0
ROC_se0_ag3_f_02_1,2778,ROC_se0_ag3_f_02,2972.802,2974.2628,1.4607999999998356,it might still be there.,1.0
ROC_se0_ag3_f_02_1,2966,ROC_se0_ag3_f_02,3185.8465,3188.1512,2.3046999999996842,But he was supposed to be a real cowboy.,1.0
ROC_se0_ag3_f_02_1,3055,ROC_se0_ag3_f_02,3311.0323,3314.2229,3.1906000000003587,certain kids had certain bridges they liked to be under.,1.0
ROC_se0_ag3_f_02_1,3183,ROC_se0_ag3_f_02,3443.5738,3444.7016,1.127799999999752,Wouldn't that be something?,1.0
ROC_se0_ag3_f_02_1,3263,ROC_se0_ag3_f_02,3533.6408,3535.8696,2.2287999999998647,And that used to be the World Theater.,1.0
ROC_se0_ag3_f_02_1,3314,ROC_se0_ag3_f_02,3586.8268,3590.2235,3.396700000000237,It wouldn't be the movie that you'd see downtown this week.,1.0
ROC_se0_ag3_f_02_1,3316,ROC_se0_ag3_f_02,3590.7139,3591.8117,1.0978000000000065,But it would be a,1.0
ROC_se0_ag3_f_02_3,422,ROC_se0_ag3_f_02,437.3122,439.6111,2.2989000000000033,That I might be his sister  ,1.0
ROC_se0_ag3_f_02_3,472,ROC_se0_ag3_f_02,488.2658,490.1049,1.8390999999999735,he wanted us to be friends.,1.0
ROC_se0_ag3_f_02_3,554,ROC_se0_ag3_f_02,567.8562,570.0298,2.1736000000000786,cause he wanted us to be friends.,1.0
ROC_se0_ag3_f_02_3,759,ROC_int_01,793.8096,794.7226,0.9130000000000109,It'll be fine.,1.0
ROC_se0_ag3_f_02_3,813,ROC_se0_ag3_f_02,856.3921,858.4674,2.07529999999997,We seem to be doing better,1.0
ROC_se0_ag3_f_02_3,827,ROC_se0_ag3_f_02,870.7072,872.982,2.2748000000000275,Cause the opportunities seem to be there.,1.0
ROC_se0_ag3_f_02_3,1280,ROC_se0_ag3_f_02,1320.8932,1322.8152,1.9220000000000255,Cause I might not be out of the woods.,1.0
ROC_se0_ag3_f_02_3,1506,ROC_se0_ag3_f_02,1578.6248,1585.0582,6.433399999999892,"I made a mess, but I cleaned it up. He said, I'll be back tomorrow. He said, my new phone number and he put his new phone",1.0
ROC_se0_ag3_f_02_3,1721,ROC_se0_ag3_f_02,1833.4958,1835.4433,1.947499999999991,And she had to be to work like seven.,1.0
ROC_se0_ag3_f_02_3,1746,ROC_se0_ag3_f_02,1864.8831,1870.1743,5.29119999999989,what if that school bus is late then I'm late for work? I would panic. I can't stand to be late.,1.0
ROC_se0_ag3_f_02_3,1789,ROC_se0_ag3_f_02,1914.6924,1915.8369,1.1445000000001073,turned out to be,1.0
ROC_se0_ag3_f_02_3,1852,ROC_se0_ag3_f_02,1979.3509,1980.8475,1.4966000000001713,they'll- it'll be good for them,1.0
ROC_se0_ag3_m_01_1,8,ROC_se0_ag3_m_01,5.3972,7.9711,2.5739,"Uh, it would be southwest Rochester.",1.0
ROC_se0_ag3_m_01_1,185,ROC_se0_ag3_m_01,234.3407,237.0049,2.664199999999994,"caused me to be very, very mobile",1.0
ROC_se0_ag3_m_01_1,355,ROC_se0_ag3_m_01,483.155,484.2005,1.045500000000004,"uh, would be",1.0
ROC_se0_ag3_m_01_1,473,ROC_se0_ag3_m_01,619.4701,621.3469,1.876800000000003,"uh, be very bustling,",1.0
ROC_se0_ag3_m_01_1,553,ROC_se0_ag3_m_01,712.2863,717.6122,5.325900000000047,"there's a outcry, and an alarmist view that, uh, something really needs to be done about it.",1.0
ROC_se0_ag3_m_01_1,557,ROC_se0_ag3_m_01,719.2677,721.563,2.2952999999999975,"there may be, uh, an uptick",1.0
ROC_se0_ag3_m_01_1,561,ROC_se0_ag3_m_01,724.1492,727.0736,2.924400000000105,but there seems to be a little bit more compassion now because,1.0
ROC_se0_ag3_m_01_1,601,ROC_se0_ag3_m_01,778.283,780.0258,1.7427999999999884,"uh, starting to be addressed",1.0
ROC_se0_ag3_m_01_1,834,ROC_se0_ag3_m_01,1031.4582,1034.0914,2.633199999999988,"And, uh, not be impacted, uh,",1.0
ROC_se0_ag3_m_01_1,1023,ROC_se0_ag3_m_01,1215.632,1217.0408,1.4087999999999283,that's gonna be dismantled.,1.0
ROC_se0_ag3_m_01_1,1113,ROC_se0_ag3_m_01,1308.137,1309.6868,1.5498000000000047,be able to do something about that.,1.0
ROC_se0_ag3_m_01_1,1132,ROC_se0_ag3_m_01,1332.2734,1334.3122,2.0388000000000375,to be alright just so you can breathe,1.0
ROC_se0_ag3_m_01_1,1230,ROC_se0_ag3_m_01,1445.1798,1446.8675,1.6877000000001772,"downtown was gonna be designed,",1.0
ROC_se0_ag3_m_01_1,1406,ROC_se0_ag3_m_01,1639.5043,1642.0241,2.519800000000032,"Uh, someone is gonna be a savior for us.",1.0
ROC_se0_ag3_m_01_1,1532,ROC_se0_ag3_m_01,1794.3452,1795.9156,1.5704000000000633,to where you basically can be.,1.0
ROC_se0_ag3_m_01_1,1596,ROC_se0_ag3_m_01,1860.1861,1863.071,2.884900000000016,"uh, with the powers that be, uh, in the city for,",1.0
ROC_se0_ag3_m_01_1,1870,ROC_se0_ag3_m_01,2209.8878,2211.6425,1.754699999999957,more so than there would be in the south.,1.0
ROC_se0_ag3_m_01_1,2053,ROC_se0_ag3_m_01,2437.6066,2443.1519,5.54529999999977,"you know, she would like to be a president of one one day, so we- we- we'll have to see what happens. And, uh,",1.0
ROC_se0_ag3_m_01_1,2077,ROC_se0_ag3_m_01,2472.7548,2478.2301,5.475300000000061,"Uh, historically, uh, it may be something in the water, what have you, but,",1.0
ROC_se0_ag3_m_01_1,2119,ROC_se0_ag3_m_01,2532.7813,2536.5632,3.7818999999999505,"once again it could be, uh, something in the Genesee River or what-",1.0
ROC_se0_ag3_m_01_1,2439,ROC_se0_ag3_m_01,2895.9022,2897.2401,1.3378999999999905,the- the- there may be-,1.0
ROC_se0_ag3_m_01_1,2441,ROC_se0_ag3_m_01,2897.4481,2898.4019,0.9537999999997737,there may be that,1.0
ROC_se0_ag3_m_01_1,2467,ROC_se0_ag3_m_01,2925.3057,2926.7579,1.4522000000001754,"you know, there might be a little-",1.0
ROC_se0_ag3_m_01_1,2519,ROC_se0_ag3_m_01,2981.5237,2984.3555,2.83179999999993,the- the- there may be some keys and some things to,1.0
ROC_se0_ag3_m_01_1,2645,ROC_se0_ag3_m_01,3117.9623,3120.2031,2.2408000000000357,"be fond of telling folks of, uh,",1.0
VLD_se0_ag2_f_01_1,374,VLD_se0_ag2_f_01,435.2299,438.3529,3.1229999999999905,"white kids, Miss RD-NAME-1 will be there to balance it out.",1.0
VLD_se0_ag2_f_01_1,476,VLD_se0_ag2_f_01,578.6981,582.2792,3.581099999999992,"wouldn't believe you when certain things happen, like they will be on the b-",1.0
VLD_se0_ag2_f_01_1,522,VLD_se0_ag2_f_01,648.5536,654.8476,6.294000000000096,"made me feel like, okay you can be black and you can still be Maya Angelou. You can Martin Luther King. You can be Rosa Parks.",3.0
VLD_se0_ag2_f_01_1,524,VLD_se0_ag2_f_01,655.4762,657.0029,1.5267000000000053,You can be Thurgood Marshall.,1.0
VLD_se0_ag2_f_01_1,526,VLD_se0_ag2_f_01,657.4719,659.2074,1.7355000000000018,"And be black and be great,",2.0
VLD_se0_ag2_f_01_1,568,VLD_se0_ag2_f_01,706.0932,707.9071,1.8138999999999896,I didn't know I could be that good at music,1.0
VLD_se0_ag2_f_01_1,645,VLD_se0_ag2_f_01,804.9251,807.5664,2.641300000000001,"an upperclassmen friend would graduate, I would be by myself.",1.0
VLD_se0_ag2_f_01_1,675,VLD_se0_ag2_f_01,840.0463,841.5105,1.4642000000000053,"and be in the band,",1.0
VLD_se0_ag2_f_01_1,764,VLD_se0_ag2_f_01,943.0981,945.1256,2.027499999999918,be on the same level I guess.,1.0
VLD_se0_ag2_f_01_1,834,VLD_se0_ag2_f_01,1033.2084,1036.2151,3.00669999999991,"that wanna be in office just to have power and to collect a check,",1.0
VLD_se0_ag2_f_01_1,864,VLD_se0_ag2_f_01,1066.6333,1067.4764,0.8431000000000495,to be honest.,1.0
VLD_se0_ag2_f_01_1,1225,VLD_se0_ag2_f_01,1523.5898,1525.371,1.7812000000001262,this may be a little bit too inappropriate but,1.0
VLD_se0_ag2_f_01_1,1306,VLD_se0_ag2_f_01,1623.5081,1625.3428,1.8346999999998843,"you know, how it is to be a woman.",1.0
VLD_se0_ag2_f_01_1,1484,VLD_int_01,1869.0341,1874.2743,5.240199999999959,"so you're twenty-eight, so you had to be, what, fifteen, sixteen? So that was like, twelve- wow. That's a long time.",1.0
VLD_se0_ag2_f_01_1,1608,VLD_se0_ag2_f_01,2031.8759,2035.495,3.6190999999998894, it's nothing but white people. So it's a little- it can be a little bit,1.0
VLD_se0_ag2_f_01_1,1696,VLD_se0_ag2_f_01,2150.7631,2155.0529,4.289800000000014,"And my mom, she doesn't like to be around drama like that, especially when it comes down to business.",1.0
VLD_se0_ag2_f_01_1,1736,VLD_se0_ag2_f_01,2202.1868,2207.1659,4.979100000000017,It was something totally different because I'm not be- I'm not used to being a whole bunch of white people  like that.,1.0
VLD_se0_ag2_f_01_1,1815,VLD_se0_ag2_f_01,2291.8262,2292.5443,0.7181000000000495,to be honest.,1.0
VLD_se0_ag2_f_01_1,1875,VLD_se0_ag2_f_01,2370.0301,2373.1823,3.1521999999999935,"But it's like, now I can talk to anybody and be okay with it.",1.0
VLD_se0_ag2_f_01_1,2023,VLD_se0_ag2_f_01,2559.3416,2560.2136,0.8719999999998436,to be honest.,1.0
VLD_se0_ag2_f_01_1,2079,VLD_se0_ag2_f_01,2610.3261,2611.5046,1.1784999999999854,And I- I couldn't be,1.0
VLD_se0_ag2_f_01_1,2106,VLD_int_01,2653.0414,2658.2583,5.216899999999896,"I had to get up early and do my Bible study so that I could be able to teach you guys like, right? That's the same thing that you're doing for-",1.0
VLD_se0_ag2_f_01_1,2112,VLD_int_01,2668.4711,2672.6957,4.2246000000000095,"Right, and be- and know each other cause we were all in- and nobody seemed to really know each other.",1.0
VLD_se0_ag2_f_01_1,2157,VLD_int_01,2736.9688,2739.0921,2.1232999999997446,And you can't be afraid to do that.,1.0
VLD_se0_ag2_f_01_1,2184,VLD_int_01,2777.7321,2781.0598,3.3276999999998225,"You can't change who you are, so stop being afraid to be wonderful.",1.0
VLD_se0_ag2_f_01_1,2265,VLD_se0_ag2_f_01,2886.7552,2890.5763,3.821100000000115,"you need to do this, you need to do that, you need to be married by this",1.0
VLD_se0_ag2_f_01_1,2279,VLD_se0_ag2_f_01,2908.81,2912.8751,4.065100000000257,"well Jesus. Can I just be me for once? You know, instead of",1.0
VLD_se0_ag2_f_01_1,2379,VLD_int_01,3028.5681,3030.4893,1.9212000000002263,"Our parents want us to be better than they were, right?",1.0
VLD_se0_ag2_f_01_1,2407,VLD_int_01,3056.8367,3061.4008,4.564100000000053,"And I get it, I totally get it, you- you know, you want your parents to be happy, all that.",1.0
VLD_se0_ag2_f_01_1,2409,VLD_int_01,3062.1646,3063.372,1.2073999999997795,"I want my mom to be happy,",1.0
VLD_se0_ag2_f_01_1,2415,VLD_int_01,3066.4909,3068.0132,1.5223000000000866,you're only going to be successful,1.0
VLD_se0_ag2_f_01_1,2587,VLD_se0_ag2_f_01,3256.3563,3258.2867,1.9304000000001906,that's what I'm gonna be doing in the next,1.0
VLD_se0_ag2_f_01_1,2591,VLD_se0_ag2_f_01,3260.8644,3262.3659,1.5014999999998508,"Yeah, I'll be leaving in two weeks.",1.0
VLD_se0_ag2_f_01_1,2638,VLD_int_01,3354.3124,3356.6121,2.29970000000003,"um, because the ROI is going to be high, right?",1.0
VLD_se0_ag2_f_01_1,2679,VLD_int_01,3409.4703,3411.6703,2.200000000000273,"Okay, so turn that into something that can be profitable.",1.0
VLD_se0_ag2_f_01_1,2683,VLD_int_01,3415.3251,3419.4182,4.0931000000000495,"for like, work for- that's like you're teaching them kind of how to be entrepreneurs. How to,",1.0
VLD_se0_ag2_f_01_1,2695,VLD_int_01,3439.1975,3440.3889,1.1913999999997031,"will be, um,",1.0
VLD_se0_ag2_f_01_1,2699,VLD_int_01,3444.9916,3447.6821,2.6905000000001564,"have job skills, part of my facility will be",1.0
VLD_se0_ag2_f_01_1,2703,VLD_int_01,3452.3012,3455.4898,3.1885999999999513,"right. And it could- all those things, it could be like you take one guy,",1.0
VLD_se0_ag2_f_01_1,2710,VLD_int_01,3462.7201,3466.4868,3.766700000000128,"All those things could be housed under one thing, it's really just about how you're going to market",1.0
VLD_se0_ag2_f_01_1,2719,VLD_int_01,3479.3071,3482.6961,3.3890000000001237,"things that will be very helpful to the community, and I think you can do it.",1.0
VLD_se0_ag2_f_01_1,2748,VLD_se0_ag2_f_01,3525.569,3527.3969,1.827900000000227," of course, you know, my mom used to be a caterer.",1.0
VLD_se0_ag2_f_01_1,2830,VLD_se0_ag2_f_01,3633.7575,3636.1207,2.363199999999779,"talking about how to be a woman. Talking about,",1.0
VLD_se0_ag2_f_01_1,3026,VLD_se0_ag2_f_01,3867.8434,3868.6373,0.7938999999996668,to be honest.,1.0
VLD_se0_ag2_f_02_1,26,VLD_se0_ag2_f_02,29.5024,33.5111,4.0086999999999975,I don't really be knowing.  I don't claim no sides. ,1.0
VLD_se0_ag2_f_02_1,221,VLD_se0_ag2_f_02,283.0641,285.3989,2.3348000000000297,I might be wrong on that but I think he was.,1.0
VLD_se0_ag2_f_02_1,309,VLD_se0_ag2_f_02,388.95,391.621,2.6709999999999923,But she should be,1.0
VLD_se0_ag2_f_02_1,424,VLD_se0_ag2_f_02,545.3116,546.2289,0.9172999999999547,to be honest.,1.0
VLD_se0_ag2_f_02_1,546,VLD_se0_ag2_f_02,704.9388,706.4682,1.5294000000000096,"be able to let our dog out,",1.0
VLD_se0_ag2_f_02_1,670,VLD_se0_ag2_f_02,861.9841,863.7233,1.7391999999999825,So I'm happy to be from there.,1.0
VLD_se0_ag2_f_02_1,735,VLD_se0_ag2_f_02,949.4318,952.3948,2.963000000000079,"my mom was like, we may be able to get our old house back.",1.0
VLD_se0_ag2_f_02_1,741,VLD_se0_ag2_f_02,960.7574,963.1122,2.3548000000000684,to be back in my childhood home.,1.0
VLD_se0_ag2_f_02_1,774,VLD_se0_ag2_f_02,1008.0208,1012.2004,4.179599999999937,"that's why I like- I do love Valdosta RD-NAME-3, like people be sleeping, but",1.0
VLD_se0_ag2_f_02_1,790,VLD_se0_ag2_f_02,1031.4986,1035.1042,3.605600000000095,"she would always be like, you can do better than this RD-NAME-2 this is not",1.0
VLD_se0_ag2_f_02_1,792,VLD_se0_ag2_f_02,1035.2321,1037.1907,1.9586000000001604,"you. She would always be- just be like,",2.0
VLD_se0_ag2_f_02_1,851,VLD_se0_ag2_f_02,1098.3663,1102.278,3.91170000000011,"And, um, he was in the jazz- the jazz band, and I would always be like,",1.0
VLD_se0_ag2_f_02_1,897,VLD_se0_ag2_f_02,1154.2568,1158.4068,4.149999999999864,"I was probably just- I was like, I don't wanna be at this school, it's a lame school, but.",1.0
VLD_se0_ag2_f_02_1,987,VLD_se0_ag2_f_02,1290.1139,1292.0255,1.9115999999999076,be first chair over all y'all.,1.0
VLD_se0_ag2_f_02_1,1019,VLD_se0_ag2_f_02,1331.7969,1336.4691,4.672199999999975,"I know people be like, damn they're not that good. I know, but. ",1.0
VLD_se0_ag2_f_02_1,1115,VLD_se0_ag2_f_02,1467.6538,1471.5171,3.863299999999981,decorated a hat for me. It can be anything embarrassing or,1.0
VLD_se0_ag2_f_02_1,1129,VLD_se0_ag2_f_02,1486.3315,1489.1839,2.8523999999999887,"I'm- I'm'a be honest, my senior did not care about my hat",1.0
VLD_se0_ag2_f_02_1,1135,VLD_se0_ag2_f_02,1494.461,1498.6676,4.20659999999998,"Like, it had beads hanging from it, it would be just jiggling and stuff, and like- ",1.0
VLD_se0_ag2_f_02_1,1149,VLD_se0_ag2_f_02,1512.9178,1515.1097,2.1919000000000324,"I was like, I'm ready to be a senior, I don't wanna be",2.0
VLD_se0_ag2_f_02_1,1153,VLD_se0_ag2_f_02,1518.6929,1524.8136,6.1206999999999425,"People be picking on me in band- they don't pick on you, but they kind of tease you a little bit say, hey hey bridgie, and stuff like that.",1.0
VLD_se0_ag2_f_02_1,1256,VLD_se0_ag2_f_02,1650.7462,1657.1737,6.427500000000009,"Anyway, I had- I had my stuff in like, a little flip book- like an index card book, and I would put like, where I'm supposed to be for this set.",1.0
VLD_se0_ag2_f_02_1,1313,VLD_int_01,1720.5175,1723.8502,3.332700000000159,"so- and it would be numbered, like you had a white one, a red one, and a yellow one.",1.0
VLD_se0_ag2_f_02_1,1345,VLD_se0_ag2_f_02,1756.3701,1758.6717,2.3016000000000076,"RD-NAME-2-- RD-NAME-2 would be like, stop, and then",1.0
VLD_se0_ag2_f_02_1,1347,VLD_se0_ag2_f_02,1759.6528,1762.9761,3.3233000000000175,"we have to all be in our spots. And if somebody's not right, he'll, like,",1.0
VLD_se0_ag2_f_02_1,1349,VLD_se0_ag2_f_02,1763.1486,1766.4253,3.276700000000119,"call 'em out and be like, that's not right you need to move like, two steps over.",1.0
VLD_se0_ag2_f_02_1,1371,VLD_se0_ag2_f_02,1793.9899,1797.4218,3.4319000000000415,"You might be a little bit off from your spot, but you gotta make that arc or that",1.0
VLD_se0_ag2_f_02_1,1397,VLD_int_01,1827.2851,1832.449,5.163900000000012,"Get in your spot. Like, what I'm'a do about it? I can't move him to the spot. But you have to be in the, you know, picture.",1.0
VLD_se0_ag2_f_02_1,1421,VLD_int_01,1850.306,1851.2891,0.9830999999999221,You didn't wanna be drum major?,1.0
VLD_se0_ag2_f_02_1,1424,VLD_se0_ag2_f_02,1852.1638,1853.4508,1.2870000000000346,"I never wanted to be drum major, nope.",1.0
VLD_se0_ag2_f_02_1,1457,VLD_int_01,1901.7134,1903.5759,1.8624999999999545,So why was it important for you to be section leader?,1.0
VLD_se0_ag2_f_02_1,1470,VLD_se0_ag2_f_02,1915.1732,1916.5255,1.3523000000000138,how to be,1.0
VLD_se0_ag2_f_02_1,1472,VLD_se0_ag2_f_02,1916.7167,1918.1202,1.4035000000001219,rather than tell them how to be.,1.0
VLD_se0_ag2_f_02_1,1539,VLD_se0_ag2_f_02,2008.9586,2009.9518,0.9932000000001153,to be honest with you.,1.0
VLD_se0_ag2_f_02_1,1852,VLD_int_01,2388.3667,2389.649,1.2822999999998501,"What- ultimately, what will be-",1.0
VLD_se0_ag2_f_02_1,1865,VLD_se0_ag2_f_02,2399.9501,2400.8147,0.8645999999998821,be like an,1.0
VLD_se0_ag2_f_02_1,1921,VLD_se0_ag2_f_02,2477.369,2478.9254,1.5563999999999396,"I'll be ready by then. Like, I'll-",1.0
VLD_se0_ag2_f_02_1,1922,VLD_se0_ag2_f_02,2479.1025,2480.8138,1.7112999999999374,I'll be ready to throw my coins.,1.0
VLD_se0_ag2_f_02_1,2032,VLD_se0_ag2_f_02,2615.5843,2617.7759,2.1916000000001077,she wanted me to be in dance or something.,1.0
VLD_se0_ag2_f_02_1,2036,VLD_se0_ag2_f_02,2619.1068,2621.415,2.3081999999999425,and she wanted my brother to be on step team.,1.0
VLD_se0_ag2_f_02_1,2269,VLD_int_01,2917.2594,2919.2678,2.008400000000165,"what was going on, so I could be kind of hip.",1.0
VLD_se0_ag2_f_02_1,2366,VLD_int_01,3043.4901,3044.3201,0.8299999999999272,"yeah. It had to be like,",1.0
VLD_se0_ag2_f_02_1,2436,VLD_se0_ag2_f_02,3142.077,3145.9832,3.906199999999899,"and she was like, hi would you like to- would you be interested in working",1.0
VLD_se0_ag2_f_02_1,2464,VLD_se0_ag2_f_02,3173.12,3174.4073,1.2872999999999593,she'll be perfect over here.,1.0
VLD_se0_ag2_f_02_1,2570,VLD_se0_ag2_f_02,3315.0361,3321.1932,6.157100000000355,the rivalry being people fighting after games because their team lost and stuff like that. It used to be very violent.,1.0
VLD_se0_ag2_f_02_1,2588,VLD_se0_ag2_f_02,3337.9298,3341.3667,3.4369000000001506,"after the game, if it was a Lowndes, Valdosta game, it would just be",1.0
VLD_se0_ag2_f_02_1,2594,VLD_se0_ag2_f_02,3344.6885,3347.0478,2.359299999999621,"best friend would be like, y'all need to wait. Um,",1.0
VLD_se0_ag2_f_02_1,2719,VLD_se0_ag2_f_02,3487.1873,3488.3657,1.1783999999997832,They be losing and stuff.,1.0
VLD_se0_ag2_m_01_1,154,VLD_se0_ag2_m_01,158.5962,160.6174,2.0211999999999932,"they always be running around, be",2.0
VLD_se0_ag2_m_01_1,156,VLD_se0_ag2_m_01,160.7768,162.9443,2.1674999999999898,"I be- I thought they were playing with me, but they really running away from me.",1.0
VLD_se0_ag2_m_01_1,214,VLD_int_01,216.6834,217.1368,0.4533999999999878,be free.,1.0
VLD_se0_ag2_m_01_1,447,VLD_int_01,428.5047,430.8655,2.3607999999999834,"Contact- Yeah, I saw her it had to be about",1.0
VLD_se0_ag2_m_01_1,631,VLD_se0_ag2_m_01,629.7172,633.7756,4.058400000000006,"I actually- to be honest with you, I liked the fact that we moved out to Hahira",1.0
VLD_se0_ag2_m_01_1,673,VLD_se0_ag2_m_01,675.1754,677.2695,2.094100000000026,I guess it cause I never had the opportunity to be the new kid.,1.0
VLD_se0_ag2_m_01_1,861,VLD_se0_ag2_m_01,874.8953,877.2924,2.397100000000023,"when the games come in, be- people put money on they games.",1.0
VLD_se0_ag2_m_01_1,1059,VLD_se0_ag2_m_01,1073.3072,1076.0687,2.761500000000069,"be more they fast, strong, and real like",1.0
VLD_se0_ag2_m_01_1,1107,VLD_int_01,1135.2551,1139.4797,4.2246000000000095,"be out playing that game- like, does it feel different like in a locker room, on the field?",1.0
VLD_se0_ag2_m_01_1,1116,VLD_se0_ag2_m_01,1149.2415,1153.0053,3.7637999999999465,"it would be turnt, but for the most part, everybody be kind of sad, like everybody be a little kind of depressed, so",3.0
VLD_se0_ag2_m_01_1,1170,VLD_int_01,1201.0363,1203.9681,2.9318000000000666,wha- h- how do you get there? What do you- what does it mean to be on those courts?,1.0
VLD_se0_ag2_m_01_1,1223,VLD_se0_ag2_m_01,1255.4996,1259.6309,4.13130000000001,"we used to like, everybody use to have these little- everybody be racing, having fun, this, this, and that.",1.0
VLD_se0_ag2_m_01_1,1318,VLD_se0_ag2_m_01,1359.9003,1361.0946,1.1942999999998847,We would- we'd be a fool.,1.0
VLD_se0_ag2_m_01_1,1337,VLD_se0_ag2_m_01,1374.2091,1378.1259,3.9167999999999665,"We always- cause we alway- you know you have the teachers, they be like, alright, so, we gonna work in partners.",1.0
VLD_se0_ag2_m_01_1,1758,VLD_se0_ag2_m_01,1798.5048,1799.6041,1.0993000000000848,Now that's gonna be hard.,1.0
VLD_se0_ag2_m_01_1,1798,VLD_se0_ag2_m_01,1841.9469,1843.4431,1.4962000000000444,"man, that's gonna be really hard.",1.0
VLD_se0_ag2_m_01_1,1987,VLD_se0_ag2_m_01,2041.8899,2046.5977,4.707800000000134,"but I wasn't thinking I'd been nineteen, getting a little brother, little sis- I be like, it's kind of like now, you know what I mean, like.",1.0
VLD_se0_ag2_m_01_1,1996,VLD_int_01,2054.0371,2055.8368,1.7997000000000298,"You can play, might not be how you want to play.",1.0
VLD_se0_ag2_m_01_1,2057,VLD_se0_ag2_m_01,2108.664,2110.9049,2.240899999999783,"And, and I'll end up trying to be a good big brother.",1.0
VLD_se0_ag2_m_01_1,2247,VLD_int_01,2287.2197,2288.4619,1.2421999999996842,Where would it be like in a,1.0
VLD_se0_ag2_m_01_1,2249,VLD_int_01,2288.8767,2289.8378,0.9610999999999876,it wouldn't be in the city.,1.0
VLD_se0_ag2_m_01_1,2327,VLD_int_01,2372.1596,2374.3969,2.237300000000232,did you tell me you wanted to be a veterinarian one time?,1.0
VLD_se0_ag2_m_01_1,2342,VLD_int_01,2384.8532,2386.4127,1.5594999999998436,But now what would be your dream,1.0
VLD_se0_ag2_m_01_1,2523,VLD_se0_ag2_m_01,2566.9202,2568.6675,1.7472999999999956,"is making it out to be, I guess.",1.0
VLD_se0_ag2_m_01_1,2565,VLD_se0_ag2_m_01,2607.963,2609.7191,1.7560999999996056,"okay. I remember, we was in- we'd just be in gym.",1.0
VLD_se0_ag2_m_01_1,2608,VLD_se0_ag2_m_01,2663.5161,2666.8873,3.3712000000000444,"like, if I have- if I'm gonna be sitting watching sports, most likely it's gonna be football first.",2.0
VLD_se0_ag2_m_01_1,3038,VLD_se0_ag2_m_01,3104.2901,3104.9045,0.6143999999999323,used to be,1.0
VLD_se0_ag2_m_01_1,3042,VLD_se0_ag2_m_01,3106.7647,3108.4184,1.6536999999998443,I remember when that used to be where Hobby Lobby is.,1.0
VLD_se0_ag2_m_01_1,3096,VLD_se0_ag2_m_01,3166.334,3168.8847,2.5507000000002336,"And a lot of them be like oh, I'm not from here, I'm from here.",1.0
VLD_se0_ag2_m_01_1,3149,VLD_se0_ag2_m_01,3219.7743,3221.2921,1.5178000000000793,"they'll be like, oh, do you know so and so?",1.0
VLD_se0_ag3_f_01_1,29,VLD_se0_ag3_f_01,37.6618,39.9373,2.275500000000001,Nineteen sixty nine. I would be fired.,1.0
VLD_se0_ag3_f_01_1,304,VLD_se0_ag3_f_01,478.1214,483.4779,5.356499999999983,"And I for someth- something within my spirit told me like, this will be the only bike I will ever have.",1.0
VLD_se0_ag3_f_01_1,310,VLD_se0_ag3_f_01,490.7789,494.7144,3.9354999999999905,"Uh, the grocery store that used to be right up there, it used to be several names, but",2.0
