File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine,SubjectWordToken,PredicateWordToken,WordPattern,SubjectPOS,PredicatePOS,POSPattern,L37,L36,L35,L34,L33,L32,L31,L30,L29,L28,L27,L26,L25,L24,L23,L22,L21,L20,L19,L18,L17,L16,L15,L14,L13,L12,L11,L10,L9,L8,L7,L6,L5,L4,L3,L2,L1,ContentFeature,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48
DCB_se1_ag2_m_03_2,362,DCB_se1_ag2_m_03,645.7159,649.9434,4.2275,"like dog like nah I just told you r- my real name, like you- you really lunching, you know what I'm saying. They be like,",1,1,,,,,,,,,,,,,,,,,,,,,like,dog,like,nah,I,just,told,you,r-,my,real,"name,",like,you-,you,really,"lunching,",you,know,what,I'm,saying.,They,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,366,DCB_se1_ag2_m_03,653.7012,655.613,1.9118,"And it be like- like I say, like I gotta really have",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,it,be ,like-,like,I,"say,",like,I,gotta,really,have,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,370,DCB_se1_ag2_m_03,660.0448,663.5024,3.4576,"Cause it really be like, nah like I saw the guy . Then it be like,",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cause,it,really,be ,"like,",nah,like,I,saw,the,guy,.,Then,it,be,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,370,DCB_se1_ag2_m_03,660.0448,663.5024,3.4576,"Cause it really be like, nah like I saw the guy . Then it be like,",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cause,it,really,be,"like,",nah,like,I,saw,the,guy,.,Then,it,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,395,DCB_se1_ag2_m_03,713.7646,717.3856,3.621,"And they don't even know if I have a twin if you d- if d- if you really don't know me, you know what I'm saying. They be like,",1,1,,,,,,,,,,,,,,,,,And,they,don't,even,know,if,I,have,a,twin,if,you,d-,if,d-,if,you,really,don't,know,"me,",you,know,what,I'm,saying.,They,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,396,DCB_se1_ag2_m_03,717.7493,719.2274,1.4781,"yeah, what's up man. Like, it be crazy like-",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yeah,",what's,up,man.,"Like,",it,be ,crazy,like-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,399,DCB_se1_ag2_m_03,722.3646,727.3127,4.9481,"And it be crazy cause it be like- like- it's cats like even know my brother, like sometime be in the same circle, and other times we don't.",3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,it,be ,crazy,cause,it,be,like-,like-,it's,cats,like,even,know,my,"brother,",like,sometime,be,in,the,same,"circle,",and,other,times,we,don't.,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,399,DCB_se1_ag2_m_03,722.3646,727.3127,4.9481,"And it be crazy cause it be like- like- it's cats like even know my brother, like sometime be in the same circle, and other times we don't.",3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,it,be,crazy,cause,it,be ,like-,like-,it's,cats,like,even,know,my,"brother,",like,sometime,be,in,the,same,"circle,",and,other,times,we,don't.,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,399,DCB_se1_ag2_m_03,722.3646,727.3127,4.9481,"And it be crazy cause it be like- like- it's cats like even know my brother, like sometime be in the same circle, and other times we don't.",3,3,,,,,,,,,,,,,,,,,,,,,,,,,,And,it,be,crazy,cause,it,be,like-,like-,it's,cats,like,even,know,my,"brother,",like,sometime,be ,in,the,same,"circle,",and,other,times,we,don't.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,401,DCB_se1_ag2_m_03,727.6431,730.53,2.8869,"So a dude might be like, yeah man, blah, blah, blah, man what's up man, it be like,",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,a,dude,might,be,"like,",yeah,"man,","blah,","blah,","blah,",man,what's,up,"man,",it,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,405,DCB_se1_ag2_m_03,734.496,739.1059,4.6099,"So they be like, oh yeah, damn, you know, matter of fact he did say something about the other, whatever the case may've been.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,they,be ,"like,",oh,"yeah,","damn,",you,"know,",matter,of,fact,he,did,say,something,about,the,"other,",whatever,the,case,may've,been.,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,456,DCB_se1_ag2_m_03,829.8333,835.8966,6.0633,"And it just be like, yeah, like, we know, like, you know, at the end of the day, you know, he might do something  be like, damn that was petty.",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,it,just,be ,"like,","yeah,","like,",we,"know,","like,",you,"know,",at,the,end,of,the,"day,",you,"know,",he,might,do,something,be,"like,",damn,that,was,petty.,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,456,DCB_se1_ag2_m_03,829.8333,835.8966,6.0633,"And it just be like, yeah, like, we know, like, you know, at the end of the day, you know, he might do something  be like, damn that was petty.",2,1,,,,,,,,,,,,,,,,,,,,And,it,just,be,"like,","yeah,","like,",we,"know,","like,",you,"know,",at,the,end,of,the,"day,",you,"know,",he,might,do,something,be ,"like,",damn,that,was,petty.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,458,DCB_se1_ag2_m_03,836.2745,837.9061,1.6316,"I might do the same but it still be like,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,might,do,the,same,but,it,still,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,462,DCB_se1_ag2_m_03,841.4529,848.1836,6.7307,"And it be like, know what I'm saying- you know what I'm saying, little brother be competition, you know what I'm saying, I ain't gonna say like, petty petty, but, you know what I'm saying, it wouldn't be like, oh yeah. Like I remember like me rolled out",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,it,be ,"like,",know,what,I'm,saying-,you,know,what,I'm,"saying,",little,brother,be,"competition,",you,know,what,I'm,"saying,",I,ain't,gonna,say,"like,",petty,"petty,","but,",you,know,what,I'm,"saying,",it,wouldn't,be,"like,",oh,yeah.,Like,I,remember,like,me,rolled,out,,,
DCB_se1_ag2_m_03_2,462,DCB_se1_ag2_m_03,841.4529,848.1836,6.7307,"And it be like, know what I'm saying- you know what I'm saying, little brother be competition, you know what I'm saying, I ain't gonna say like, petty petty, but, you know what I'm saying, it wouldn't be like, oh yeah. Like I remember like me rolled out",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,it,be,"like,",know,what,I'm,saying-,you,know,what,I'm,"saying,",little,brother,be ,"competition,",you,know,what,I'm,"saying,",I,ain't,gonna,say,"like,",petty,"petty,","but,",you,know,what,I'm,"saying,",it,wouldn't,be,"like,",oh,yeah.,Like,I,remember,like,me,rolled,out,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,462,DCB_se1_ag2_m_03,841.4529,848.1836,6.7307,"And it be like, know what I'm saying- you know what I'm saying, little brother be competition, you know what I'm saying, I ain't gonna say like, petty petty, but, you know what I'm saying, it wouldn't be like, oh yeah. Like I remember like me rolled out",3,2,,,,,,,And,it,be,"like,",know,what,I'm,saying-,you,know,what,I'm,"saying,",little,brother,be,"competition,",you,know,what,I'm,"saying,",I,ain't,gonna,say,"like,",petty,"petty,","but,",you,know,what,I'm,"saying,",it,wouldn't,be ,"like,",oh,yeah.,Like,I,remember,like,me,rolled,out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,602,DCB_se1_ag2_m_03,1090.96,1096.1191,5.1591,"Just a little sort of I know what the- you know, couple notes and everything, but other than that, I be like, yeah I don't know, you ain't nowhere.",1,1,,,,,,,,,,,,,,,,,,,,,,,,Just,a,little,sort,of,I,know,what,the-,you,"know,",couple,notes,and,"everything,",but,other,than,"that,",I,be ,"like,",yeah,I,don't,"know,",you,ain't,nowhere.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,624,DCB_se1_ag2_m_03,1131.0159,1133.5958,2.5799,"and it be like, yeah man, you know, I seen you on, you know,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,and,it,be ,"like,",yeah,"man,",you,"know,",I,seen,you,"on,",you,"know,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_f_01_1,2217,DCB_se1_ag3_f_01,2913.3434,2915.5945,2.2511,"Other than that, I be just sitting in the house looking crazy.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,than,"that,",I,be ,just,sitting,in,the,house,looking,crazy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_f_01_1,2602,DCB_int_01,3433.3337,3435.696,2.3623,Oof. And your ha- And your house be stank up.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oof.,And,your,ha-,And,your,house,be ,stank,up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_f_02_1,191,DCB_se1_ag3_f_02,257.9415,261.0211,3.0796,"that's chill, whatever them little words they be using.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,that's,"chill,",whatever,them,little,words,they,be ,using.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_f_02_2,448,DCB_se1_ag3_f_02,598.816,599.8707,1.0547,we be too busy,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,we,be ,too,busy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_f_03_1,2164,DCB_se1_ag3_f_03,2433.1984,2436.6971,3.4987," so like, Sugar Bear, he g- if he see me and my girlfriend, he be like,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,so,"like,",Sugar,"Bear,",he,g-,if,he,see,me,and,my,"girlfriend,",he,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_f_03_1,2170,DCB_se1_ag3_f_03,2445.4039,2446.9837,1.5798,You be press to get on display.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,be ,press,to,get,on,display.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_f_03_1,2298,DCB_se1_ag3_f_03,2594.9929,2598.1673,3.1744,"Caucasian music that be on the radios, yeah, they- yeah.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,music,that,be ,on,the,"radios,","yeah,",they-,yeah.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_f_03_1,2956,DCB_se1_ag3_f_03,3388.9728,3390.1448,1.172,"You know, I be struggling,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,"know,",I,be ,"struggling,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_f_03_1,2998,DCB_se1_ag3_f_03,3435.5709,3438.8127,3.2418,"But one thing I love about him, because he promotes me and I be promoting him.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,But,one,thing,I,love,about,"him,",because,he,promotes,me,and,I,be ,promoting,him.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_01_1,1216,DCB_se1_ag3_m_01,1685.0503,1688.2116,3.1613,"Oh, if I'm out- if I'm going out around the neighborhood, it's- it's be like-",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oh,",if,I'm,out-,if,I'm,going,out,around,the,"neighborhood,",it's-,it's,be ,like-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_01_1,1273,DCB_se1_ag3_m_01,1786.509,1788.1389,1.6299,Everybody be talking about food.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everybody,be ,talking,about,food.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_02_1,125,DCB_se1_ag3_m_02,158.3344,162.9487,4.6143,"But they say dog . And we say in DC, we be like, what's up cuz? or what's up dog?",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,But,they,say,dog,.,And,we,say,in,"DC,",we,be ,"like,",what's,up,cuz?,or,what's,up,dog?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_02_1,127,DCB_se1_ag3_m_02,163.2715,165.1523,1.8808,"Baltimore they be like, what's up dog? ",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baltimore,they,be ,"like,",what's,up,dog?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_02_1,135,DCB_se1_ag3_m_02,171.7138,173.8778,2.164,"Like whenever we count to two, it be, one, two.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like,whenever,we,count,to,"two,",it,"be,","one,",two.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_02_1,689,DCB_se1_ag3_m_02,964.6579,971.6104,6.9525,"And that shit be funny as fuck now that I be thinking about it cause when I got to a certain age, you know what I'm saying, I reached my-",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,that,shit,be ,funny,as,fuck,now,that,I,be,thinking,about,it,cause,when,I,got,to,a,certain,"age,",you,know,what,I'm,"saying,",I,reached,my-,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_02_1,689,DCB_se1_ag3_m_02,964.6579,971.6104,6.9525,"And that shit be funny as fuck now that I be thinking about it cause when I got to a certain age, you know what I'm saying, I reached my-",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,that,shit,be,funny,as,fuck,now,that,I,be ,thinking,about,it,cause,when,I,got,to,a,certain,"age,",you,know,what,I'm,"saying,",I,reached,my-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_02_1,801,DCB_se1_ag3_m_02,1153.7966,1155.2939,1.4973,"I be like, nah you won't see it.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,be ,"like,",nah,you,won't,see,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_02_2,196,DCB_se1_ag3_m_02,303.7159,311.7702,8.0543,Cause when my Capitols win the god damn Stanley Cup boy you  we be the best.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cause,when,my,Capitols,win,the,god,damn,Stanley,Cup,boy,you,we,be ,the,best.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_03_1,89,DCB_se1_ag3_m_03,168.7588,173.3963,4.6375,"Like you go to Baltimore you be like, man these niggas act like Philly's niggas, or these niggas act like they from New York or something.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like,you,go,to,Baltimore,you,be ,"like,",man,these,niggas,act,like,Philly's,"niggas,",or,these,niggas,act,like,they,from,New,York,or,something.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_03_1,223,DCB_se1_ag3_m_03,420.9914,424.9048,3.9134,"instead of saying I- you know, it's- it sounds good, you be like, it's cranking.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,instead,of,saying,I-,you,"know,",it's-,it,sounds,"good,",you,be ,"like,",it's,cranking.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_03_1,271,DCB_se1_ag3_m_03,528.7148,533.2921,4.5773,"You know what I'm saying? A lot of times you be like, well they shouldn't have did that one, you know they- you know, but",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,know,what,I'm,saying?,A,lot,of,times,you,be ,"like,",well,they,shouldn't,have,did,that,"one,",you,know,they-,you,"know,",but,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_03_1,795,DCB_se1_ag3_m_03,1468.5518,1473.4698,4.918,"You know what I'm saying, and with a good tang to it. Some people shit be watery. You go tos",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,know,what,I'm,"saying,",and,with,a,good,tang,to,it.,Some,people,shit,be ,watery.,You,go,tos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_03_1,1007,DCB_se1_ag3_m_03,1793.4727,1797.0337,3.561,"Nah I just know they be like, girl love-, you know how they phrase sh-",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nah,I,just,know,they,be ,"like,",girl,"love-,",you,know,how,they,phrase,sh-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_03_1,1008,DCB_se1_ag3_m_03,1797.1338,1798.5819,1.4481,"phrase words. They be like,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phrase,words.,They,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag3_m_03_1,1030,DCB_se1_ag3_m_03,1824.4937,1829.1424,4.6487,"Yeah, they might be like, boy,  like, you know what I'm saying, I got little cousins that be like, nah boy. ",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yeah,",they,might,be,"like,","boy,","like,",you,know,what,I'm,"saying,",I,got,little,cousins,that,be ,"like,",nah,boy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,644,DCB_se1_ag4_f_01,739.4429,742.1082,2.6653,I be out at my bus stop every day at three.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,be ,out,at,my,bus,stop,every,day,at,three.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,646,DCB_se1_ag4_f_01,742.8579,744.6859,1.828,"Busses be passing me by,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Busses,be ,passing,me,"by,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,658,DCB_se1_ag4_f_01,754.5462,758.1613,3.6151,Sometime the busses just be so jammed and they have people standing in-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometime,the,busses,just,be ,so,jammed,and,they,have,people,standing,in-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,662,DCB_se1_ag4_f_01,761.08,763.4613,2.3813,"I- I- They just go on past me and I be like,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I-,I-,They,just,go,on,past,me,and,I,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,692,DCB_int_01,796.0889,801.1672,5.0783,"And do you- do you enj- I- i- When I watch you RD-NAME-3 sometimes you just be in your own little zone, you-",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,do,you-,do,you,enj-,I-,i-,When,I,watch,you,RD-NAME-3,sometimes,you,just,be ,in,your,own,little,"zone,",you-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,807,DCB_se1_ag4_f_01,939.095,943.5803,4.4853,"Sometime I have my gospel music I be in like in another world, I mean I have songs that",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometime,I,have,my,gospel,music,I,be ,in,like,in,another,"world,",I,mean,I,have,songs,that,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,1062,DCB_se1_ag4_f_01,1222.9944,1224.8272,1.8328,"young people myself and they be like,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,young,people,myself,and,they,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,1784,DCB_se1_ag4_f_01,2039.5488,2042.4301,2.8813,"I be saying to myself, Lord that's why the world the way it is.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,be ,saying,to,"myself,",Lord,that's,why,the,world,the,way,it,is.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,2185,DCB_int_01,2464.3066,2466.9558,2.6492,And you be lucky when you get it on sale for like two fifty.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,you,be ,lucky,when,you,get,it,on,sale,for,like,two,fifty.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,2316,DCB_se1_ag4_f_01,2603.9685,2606.0832,2.1147,"I- I told her my story, she be like,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I-,I,told,her,my,"story,",she,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,2328,DCB_se1_ag4_f_01,2618.1126,2620.72,2.6074,"I be scared, it's like a scary thing like-",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,be ,"scared,",it's,like,a,scary,thing,like-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,1050,DCB_se1_ag4_m_02,1429.8322,1434.8553,5.0231,"But you can- you can- An- any playground you wanna go to. You'll see, them little kids be out there for a few minutes.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,But,you,can-,you,can-,An-,any,playground,you,wanna,go,to.,You'll,"see,",them,little,kids,be ,out,there,for,a,few,minutes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,1665,DCB_se1_ag4_m_02,2230.0904,2233.2546,3.1642,"Cause legs will be kicking out. This one be walking straight, and this one be kicking out.",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cause,legs,will,be ,kicking,out.,This,one,be,walking,"straight,",and,this,one,be,kicking,out.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,1665,DCB_se1_ag4_m_02,2230.0904,2233.2546,3.1642,"Cause legs will be kicking out. This one be walking straight, and this one be kicking out.",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cause,legs,will,be,kicking,out.,This,one,be ,walking,"straight,",and,this,one,be,kicking,out.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,1665,DCB_se1_ag4_m_02,2230.0904,2233.2546,3.1642,"Cause legs will be kicking out. This one be walking straight, and this one be kicking out.",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cause,legs,will,be,kicking,out.,This,one,be,walking,"straight,",and,this,one,be ,kicking,out.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag1_m_01_1,1766,DCB_se2_ag1_m_01,2064.4468,2065.6947,1.2479,"I don't feel like playing. They be like,",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,don't,feel,like,playing.,They,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag2_f_01_1,960,DCB_se2_ag2_f_01,1388.4436,1393.3432,4.8996,"and I call her Ma, she be like, oh, don't call me Ma in public. We try and guess my age. And we always laugh about it cause we be like,",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,and,I,call,her,"Ma,",she,be ,"like,","oh,",don't,call,me,Ma,in,public.,We,try,and,guess,my,age.,And,we,always,laugh,about,it,cause,we,be,"like,",,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag2_f_01_1,960,DCB_se2_ag2_f_01,1388.4436,1393.3432,4.8996,"and I call her Ma, she be like, oh, don't call me Ma in public. We try and guess my age. And we always laugh about it cause we be like,",2,2,,,,,,,,,,,,,,,and,I,call,her,"Ma,",she,be,"like,","oh,",don't,call,me,Ma,in,public.,We,try,and,guess,my,age.,And,we,always,laugh,about,it,cause,we,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag2_f_01_1,964,DCB_se2_ag2_f_01,1394.6162,1395.9031,1.2869,"She be like, yes, that's my daughter.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,She,be ,"like,","yes,",that's,my,daughter.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag2_f_01_1,1639,DCB_int_01,2375.6918,2379.1552,3.4634,"It's expensive. Cause your money come in, and then it go out and you be like, Wait!",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It's,expensive.,Cause,your,money,come,"in,",and,then,it,go,out,and,you,be ,"like,",Wait!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag2_f_01_1,2249,DCB_se2_ag2_f_01,3285.35,3286.3616,1.0116,And I be okay with it.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,I,be ,okay,with,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
